"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
418443,"September 13, 2015",Texas,Rockwall,"2700 block of Faircrest Drive",0,1,N/A
413257,"September 13, 2015",Colorado,"Cedaredge (Grand Mesa)",N/A,1,0,N/A
413228,"September 12, 2015",Wisconsin,Janesville,"309 East Memorial Drive",0,0,N/A
413233,"September 12, 2015",Wisconsin,Madison,"4000 block of Lori Circle",0,1,N/A
412718,"September 12, 2015",Georgia,Forsyth,"175 Rumble Road",1,0,N/A
413722,"September 12, 2015",Ohio,Springfield,"3300 block of Laura Ln",0,1,N/A
414278,"September 12, 2015",California,"Sausalito (Marin City)","Cole Drive",0,1,N/A
414576,"September 11, 2015",Colorado,"Colorado Springs","100 block of N. Academy Boulevard",0,1,N/A
412551,"September 11, 2015",Florida,Orlando,"5500 block of Silver Star Rd",0,1,N/A
413564,"September 11, 2015",Kansas,"Fort Riley",N/A,1,0,N/A
412721,"September 11, 2015",Georgia,Canton,"Interstate 575",0,1,N/A
412618,"September 11, 2015",Illinois,Chicago,"1200 block of East 79th Street",0,1,N/A
412069,"September 11, 2015","New York","Far Rockaway","2204 Collier Ave",1,0,N/A
412038,"September 11, 2015",Alabama,Birmingham,"1600 block of Third Avenue North",0,1,N/A
414295,"September 11, 2015",Georgia,Hull,"Garnett Ward Road",1,0,N/A
411451,"September 10, 2015",Colorado,Longmont,"10916 Weld County Road 5",0,1,N/A
415430,"September 10, 2015",Alabama,Autaugaville,"300 block of County Road 40",0,1,N/A
412012,"September 10, 2015",Louisiana,"Baton Rouge","7310 Airline Highway",0,1,N/A
411972,"September 10, 2015","New Mexico",Albuquerque,"El Pueblo",0,1,N/A
411533,"September 9, 2015",Texas,"Wichita Falls","2500 block of McNiel",1,0,N/A
410995,"September 9, 2015",Texas,Frisco,"6565 Eldorado Parkway",0,1,N/A
410323,"September 8, 2015",Texas,Irving,N/A,0,1,N/A
414298,"September 8, 2015",Ohio,Payne,N/A,0,1,N/A
410022,"September 8, 2015",Arizona,"Casa Grande",N/A,0,1,N/A
411227,"September 8, 2015",Illinois,Peoria,"2100 block of West Starr St",1,0,N/A
410519,"September 8, 2015",Ohio,Cincinnati,"2600 block of Victory Parkway",0,1,N/A
415006,"September 7, 2015",Tennessee,Nashville,N/A,0,1,N/A
409365,"September 7, 2015",Michigan,Jackson,"213 N. Jackson St",0,1,N/A
408860,"September 6, 2015",Florida,"Fort Myers","100 block of Lucille Avenue",0,1,N/A
410351,"September 6, 2015",Iowa,Luana,"Hickory Creek Rd",0,1,N/A
419856,"September 6, 2015","South Dakota","Sioux Falls","1500 block of East Nye Street",0,1,N/A
408844,"September 6, 2015",Louisiana,Lafayette,"2401 N.W. Evangeline Thwy",0,1,N/A
410122,"September 6, 2015",Tennessee,Harrison,"6210 TN Highway 58",0,1,N/A
408598,"September 6, 2015",Ohio,"Dayton (Kettering)","1500 block of Springhill Avenue",0,1,N/A
408854,"September 5, 2015",Pennsylvania,Pittsburgh,"Belleau Drive",0,1,N/A
408851,"September 5, 2015",Pennsylvania,Harrisburg,"Verbeke Street",0,1,N/A
408145,"September 5, 2015",Tennessee,Memphis,"Shawnee Avenue and McMillan Street",0,1,N/A
408584,"September 5, 2015",Indiana,Greenwood,"Rocklane Road",0,1,N/A
409514,"September 5, 2015",Florida,Florahome,"569 Hillsborough Ave",1,0,N/A
408282,"September 4, 2015",Wisconsin,Milwaukee,"4200 block of West Lisbon",0,1,N/A
410099,"September 4, 2015",Wyoming,Lander,"Willow Creek Road",0,1,N/A
408206,"September 4, 2015",Indiana,Columbus,"Georgetown Rd",0,0,N/A
408376,"September 4, 2015",Arkansas,"Little Rock","1304 Main Street",0,1,N/A
407406,"September 3, 2015",Mississippi,Braxton,"Perez Cove",0,1,N/A
429810,"September 3, 2015",Texas,Plano,"4840 East Plano Parkway",0,2,N/A
407404,"September 3, 2015",Ohio,"Upper Sandusky","327 S. Hazel St",0,1,N/A
407123,"September 2, 2015",Pennsylvania,Snydertown,"289 Bald Eagle Sportsmans Road",0,1,N/A
406848,"September 2, 2015",Illinois,Chicago,"7400 block of South St. Lawrence Avenue",1,0,N/A
408014,"September 2, 2015",Arizona,Overgaard,N/A,0,1,N/A
406554,"September 1, 2015",Virginia,Marion,"560 Snider’s Branch Road",1,0,N/A
405666,"September 1, 2015",Pennsylvania,Pittsburgh,"1600 block of Sandusky Ct",1,0,N/A
406472,"September 1, 2015",Virginia,"Newport News","Mikes Lane",0,1,N/A
406075,"September 1, 2015",California,Oakland,"West Oakland station",0,1,N/A
405610,"September 1, 2015","New York",Bronx,"1023 Rev James Polite Avenue",1,1,N/A
406222,"September 1, 2015",Florida,"Orlando (Pine Hills)",N/A,0,1,N/A
405595,"September 1, 2015",Texas,Houston,"9800 block of Forum Park Drive",1,0,N/A
404815,"August 31, 2015",Ohio,Gibsonburg,"Co Rd 74",0,1,N/A
404608,"August 31, 2015",Kentucky,Lexington,"3600 block of Bold Bidder Drive",0,1,N/A
405224,"August 31, 2015",Tennessee,Ooltewah,"Crossbow Ct",0,1,N/A
406747,"August 31, 2015",Oklahoma,Grove,N/A,0,1,N/A
404940,"August 30, 2015",California,Salinas,"1025 Monterey-Salinas Highway 68",0,0,N/A
404800,"August 30, 2015",Texas,Longview,"Waldron’s Ferry Road",0,1,N/A
404153,"August 30, 2015",Delaware,"Ocean View","37000 block of Muddy Neck Road",0,1,N/A
404624,"August 30, 2015",Louisiana,Opelousas,"200 block of Magnolia Street",2,0,N/A
502948,"August 30, 2015",Delaware,"Ocean View (Oceanview)","37000 block of Muddy Neck Road",0,1,N/A
404417,"August 30, 2015",Vermont,"West Rutland (Ira)","US 4",0,1,N/A
403961,"August 29, 2015","North Carolina","Matthews (Weddington)","Waybridge Way",1,0,N/A
419897,"August 29, 2015","South Dakota",Custer,N/A,0,0,N/A
404223,"August 29, 2015",Colorado,Denver,"2727 W. Evans",0,1,N/A
404792,"August 29, 2015",Georgia,Ludowici,"78 Virginia Ln",1,0,N/A
404688,"August 29, 2015",Ohio,Bellefontaine,"804 West Patterson Avenue",0,1,N/A
403361,"August 28, 2015",Indiana,Crawfordsville,"4234 S 600 W",1,0,N/A
409948,"August 28, 2015",Missouri,Solo,N/A,0,1,N/A
403366,"August 28, 2015","South Carolina",Beaufort,"Milledge Village Rd",0,1,N/A
406701,"August 28, 2015",Utah,Provo,"100 East Center Street",0,0,N/A
402907,"August 27, 2015",California,"Seal Beach","1500 block of Homewood Road",0,1,N/A
403000,"August 26, 2015",Wisconsin,"Pleasant Prairie","11400 block of 22nd Avenue",0,1,N/A
401650,"August 25, 2015",Massachusetts,Easton,"Foundry Street",0,1,N/A
407399,"August 25, 2015",Washington,"North Bend","45810 SE North Bend Way",1,0,N/A
421479,"August 25, 2015",Wisconsin,"Eau Claire","518 Germania St",0,1,N/A
401051,"August 25, 2015",Georgia,Augusta,"310 Kentucky Avenue",0,1,N/A
401223,"August 25, 2015",Missouri,"Saint Louis (Hanley Hills)","7700 block of Utica Drive",1,0,N/A
403082,"August 25, 2015",Florida,Perry,N/A,0,1,N/A
651710,"August 25, 2015",Texas,Pflugerville,"13800 Windmill Cir",1,0,N/A
406067,"August 25, 2015",Tennessee,Greeneville,"492 Susong Road",1,0,N/A
403084,"August 24, 2015",Arizona,Buckeye,N/A,1,0,N/A
401697,"August 24, 2015",Idaho,"Priest River","Old Priest River Road and Jachetta Cutoff Road",0,1,N/A
402001,"August 24, 2015",Louisiana,Ferriday,"400 block of 10th Street",0,2,N/A
401031,"August 24, 2015",Georgia,Ringgold,"385 Edgemond Circle",1,0,N/A
400693,"August 24, 2015",Ohio,"Cincinnati (North College Hill)","1900 block of Goodman Avenue",0,1,N/A
400544,"August 24, 2015",Arizona,Phoenix,"67th Avenue and Indian School Road",1,0,N/A
400896,"August 24, 2015",Kentucky,Lancaster,"Richmond Road",0,1,N/A
400686,"August 23, 2015",Mississippi,Meridian,N/A,0,1,N/A
404214,"August 23, 2015",Georgia,"Atlanta (Sandy Springs)","8040 Roswell Road",0,1,N/A
400444,"August 23, 2015",Minnesota,Duluth,"6400 block of Arnold Road",1,0,N/A
402004,"August 23, 2015",Virginia,"Newport News","300 block of St. Thomas Drive",0,0,N/A
400647,"August 23, 2015","New York","New York (Manhattan)","170 E End Ave",0,1,N/A
401091,"August 23, 2015",Virginia,Hardy,"Heatherton Lane",1,0,N/A
400610,"August 23, 2015",California,Mckinleyville,"Davenport Ln",0,1,N/A
401712,"August 23, 2015",Oregon,"Central Point","400 block of North Second Street",0,1,N/A
400903,"August 22, 2015","New Hampshire",Nashua,"1 East Dunstable Road",0,1,N/A
403115,"August 22, 2015",Pennsylvania,Pittsburgh,N/A,1,0,N/A
399948,"August 22, 2015","New Jersey","Mount Laurel","3300 block of Marne Highway",0,1,N/A
399864,"August 22, 2015",Alaska,Anchorage,"2500 block of Kona Lane",0,1,N/A
399744,"August 21, 2015","New Jersey","Jersey City","Clinton Avenue and Sackett Street",0,1,N/A
399032,"August 21, 2015",Idaho,"Mountain Home",N/A,0,1,N/A
403369,"August 21, 2015",Illinois,Lyons,"8565 W. Plainfield Road",0,1,N/A
398999,"August 21, 2015",Indiana,Indianapolis,"3500 block of North Temple Avenue",0,1,N/A
399503,"August 21, 2015",Indiana,Brooklyn,N/A,0,1,N/A
399384,"August 21, 2015",Texas,"New Braunfels","Shadow Circle",0,1,N/A
401173,"August 20, 2015",Georgia,Thomaston,"105 Third St",1,0,N/A
398945,"August 20, 2015",Wisconsin,Milwaukee,"44th and Keefe",1,0,N/A
399019,"August 20, 2015",Texas,"Fort Worth (Benbrook)","5600 block of Shallow Run",1,0,N/A
398951,"August 20, 2015",Texas,Weatherford,"1007 S. Main St",0,0,N/A
398858,"August 20, 2015",California,"Los Angeles","8401 Sunset Blvd",0,1,N/A
398394,"August 20, 2015",Florida,"Daytona Beach (Daytona Beach Shores)","3600 block of South Atlantic Avenue",1,0,N/A
398810,"August 20, 2015",Georgia,Savannah,"401 Carolan Street",0,1,N/A
398807,"August 20, 2015","South Carolina",Charleston,"7400 block of Northside Drive",1,0,N/A
398392,"August 19, 2015",Wisconsin,Kenosha,"1900 block of 76th Street",0,1,N/A
397730,"August 19, 2015",Kansas,Wichita,"1455 N Terrace Dr",0,1,N/A
398518,"August 19, 2015",California,"Garden Grove","14000 block of Hope Street",0,1,N/A
398461,"August 19, 2015",California,"King City","52000 block of Pine Canyon Road",0,1,N/A
398836,"August 19, 2015",Georgia,"Stone Mountain","Derbyshire Drive",1,1,N/A
398342,"August 19, 2015",Pennsylvania,Pittsburgh,"2600 block of Perrysville Avenue",0,1,N/A
398475,"August 19, 2015",Georgia,Columbus,"1000 Wynnton Rd",0,1,N/A
397740,"August 18, 2015",Missouri,"Saint Louis","9200 block of Ellison Dr",1,1,N/A
397322,"August 18, 2015",Texas,"San Angelo","1802 Beacon Street",0,1,N/A
397161,"August 18, 2015",California,Watsonville,"200 block of Cambridge Drive",0,1,N/A
397891,"August 18, 2015",Oklahoma,Owasso,"East 100th and North 129th",0,1,N/A
397214,"August 18, 2015",Alabama,"Birmingham (Hoover)","990 Wisteria Pl",1,0,N/A
397512,"August 18, 2015","West Virginia",Charleston,"7500 Kanawha State Forest Dr",0,1,N/A
397166,"August 18, 2015",Oklahoma,Oktaha,"12777 Oktaha Rd",0,1,N/A
397702,"August 17, 2015",Georgia,Macon,"3300 block of Houston Avenue",0,1,N/A
396698,"August 17, 2015",Wisconsin,Waukesha,"521 Riverview Avenue",0,1,N/A
396100,"August 17, 2015",Georgia,Lagrange,"100 block of Alton Drive",0,1,N/A
396435,"August 16, 2015",Pennsylvania,"West Norriton","1800 block of W James Street",0,1,N/A
396207,"August 16, 2015",Georgia,Douglas,"255 Cutter Rd",1,0,N/A
395788,"August 16, 2015",Colorado,Denver,"47th Avenue and Race Street",0,1,N/A
396286,"August 16, 2015","New York",Brooklyn,"Halsey Street and Patchen Ave",0,1,N/A
403375,"August 15, 2015",Wisconsin,"Milwaukee (Greenfield)","3300 block of West Colony Drive",0,0,N/A
395590,"August 15, 2015",Kentucky,Monticello,N/A,0,1,N/A
396181,"August 15, 2015",Colorado,"Colorado Springs","300-block of East Fillmore Street",0,1,N/A
396471,"August 15, 2015",Washington,Spanaway,"14900 block of 12th Ave E",1,0,N/A
394625,"August 14, 2015",Arizona,Phoenix,"N 44th Ave and E Union Hills Dr",0,1,N/A
397334,"August 14, 2015",Indiana,Peru,"901 Apache Drive",0,1,N/A
396135,"August 14, 2015",Tennessee,Greeneville,"2733 Poplar Springs Road",0,1,N/A
394953,"August 14, 2015",Pennsylvania,Carbondale,"105 Westgate Dr",0,1,N/A
394872,"August 13, 2015",Pennsylvania,Carbondale,"105 Westgate Drive",0,1,N/A
393486,"August 13, 2015",Louisiana,Shreveport,"2800 block of Alvin Lane",0,1,N/A
394299,"August 13, 2015",Alaska,"Delta Junction",N/A,0,1,N/A
393418,"August 13, 2015",Florida,Hollywood,"5321 NW 27th Place",1,0,N/A
396230,"August 13, 2015",Vermont,Alburgh,N/A,0,1,N/A
393713,"August 13, 2015","New York",Bronx,"Rodmans Neck Rd",0,1,N/A
394887,"August 12, 2015",Ohio,Springfield,"1300 block of Woodland Avenue",1,0,N/A
393218,"August 12, 2015",Connecticut,Wallingford,"25 Pine Street",0,1,N/A
395877,"August 12, 2015",Kansas,Wichita,"2000 block of West Rita",0,1,N/A
392797,"August 12, 2015",Texas,Houston,"12900 block of Meadow Run Ct",1,1,N/A
393409,"August 12, 2015",Pennsylvania,Philadelphia,"1100 block of E Chelten Ave",0,1,N/A
393341,"August 12, 2015",Illinois,Chicago,"700 block of North Homan",1,0,N/A
393266,"August 11, 2015",Colorado,Aurora,"20 S. Potomac Street",1,0,N/A
392029,"August 11, 2015",Ohio,Columbus,"400 block of Glenwood Ave",0,1,N/A
392137,"August 10, 2015",Georgia,Macon,"2560 Rocky Creek Road",1,0,N/A
391544,"August 10, 2015",California,Fresno,"5151 North Gates Avenue",0,1,N/A
391919,"August 10, 2015",Kentucky,Catlettsburg,"600 block of 28th Street",1,0,N/A
392083,"August 10, 2015",Florida,Lakeland,N/A,0,1,N/A
393407,"August 10, 2015",Florida,"Deerfield Beach","1700 S. Powerline Road",0,1,N/A
392732,"August 10, 2015",Idaho,Cottonwood,"Ingram Road",0,1,N/A
391766,"August 9, 2015","North Dakota",Minot,"2800 block of 6th Street Southwest",0,1,N/A
395539,"August 9, 2015",Illinois,Elgin,"1100 Peach Tree Ln",0,1,N/A
390858,"August 9, 2015",Florida,"Pomona Park","110 Pine Ave",1,0,N/A
391382,"August 9, 2015",Minnesota,Rochester,"1500 block of Fourth Avenue Southeast",0,1,N/A
391403,"August 9, 2015",Delaware,Lincoln,"21000 block of W. Mayhew Dr.",0,2,N/A
391433,"August 8, 2015",Hawaii,Kapaau,"Kekoa Uhane Road",1,0,N/A
390140,"August 8, 2015",California,Perris,"3100 block of Murrieta Road",0,1,N/A
390640,"August 8, 2015",Florida,"Boca Raton","3100 Airport Road",0,1,N/A
391130,"August 8, 2015",Ohio,Somerville,N/A,0,1,N/A
392264,"August 7, 2015","New York",Auburn,"2947 Turnpike Rd",0,1,N/A
389389,"August 7, 2015",Virginia,"Virginia Beach","1700 block of Solar Lane",0,1,N/A
392947,"August 7, 2015",Alabama,Theodore,"Pioneer Road",1,0,N/A
393230,"August 6, 2015",Michigan,Pontiac,"100 block of Ridgemont",0,1,N/A
502850,"August 6, 2015",Pennsylvania,Smicksburg,"381 Whitaker Rd",1,0,N/A
389279,"August 6, 2015",Pennsylvania,Smicksburg,"Whitaker Road",1,0,N/A
389314,"August 6, 2015",Georgia,Augusta,"1442 Harper St",0,0,N/A
388583,"August 5, 2015",Alaska,Anchorage,"4000 block of Olympic Terrace Circle",1,0,N/A
388072,"August 5, 2015",Pennsylvania,"Ford City","1123 Fourth Avenue",0,1,N/A
388861,"August 5, 2015",Tennessee,Springfield,"Clinard Road",1,0,N/A
388629,"August 5, 2015",Georgia,Stockbridge,"Engine Run",0,1,N/A
388084,"August 5, 2015",Ohio,Toledo,"West College Street",0,1,N/A
388411,"August 5, 2015","South Carolina",Charleston,"535B Braxton Avenue",1,0,N/A
387554,"August 4, 2015","West Virginia","Charleston (Cross Lanes)","100 Drexel Place",0,1,N/A
394666,"August 4, 2015",Illinois,Chicago,"6700 block of South Western Avenue",0,1,N/A
394655,"August 4, 2015",Texas,Austin,"Shaw Lane",0,1,N/A
387936,"August 4, 2015",Texas,Austin,"4800 Shaw Ln",0,1,N/A
387903,"August 4, 2015",Tennessee,Chattanooga,"Hughes Avenue",0,1,N/A
387372,"August 4, 2015",Missouri,"Park Hills","6100 block of Glore Road",0,1,N/A
387919,"August 4, 2015",Oklahoma,Mcalester,"Fifth Street",0,1,N/A
387909,"August 4, 2015",Georgia,Dawsonville,"800 Highway 400 South",0,1,N/A
387334,"August 4, 2015",Florida,Miami,"112 NE 71st Street",0,1,N/A
386952,"August 3, 2015",Texas,"Port Arthur","900 block of Phyllis Street",0,1,N/A
386833,"August 3, 2015",Iowa,Johnston,"7105 NW 70th Avenue",0,1,N/A
386753,"August 3, 2015",Florida,Yulee,N/A,0,1,N/A
387423,"August 3, 2015",Texas,Midland,"9506 La Force Blvd",0,0,N/A
386699,"August 3, 2015",Michigan,Detroit,"16000 block of Eastwood Street",1,0,N/A
386898,"August 3, 2015",Texas,Longview,"2500 block of North Eastman Road",1,0,N/A
387917,"August 3, 2015","New Jersey",Millville,"700 block of Mulberry Street",0,1,N/A
389211,"August 3, 2015",Colorado,"Grand Junction","2200 block of Broadway",0,1,N/A
387803,"August 3, 2015",Georgia,Mableton,"Glore Road",0,1,N/A
386988,"August 2, 2015",Texas,Houston,"5746 Harriet",1,0,N/A
394768,"August 2, 2015",Colorado,Hartsel,N/A,0,1,N/A
394636,"August 2, 2015",Florida,"West Palm Beach (Lake Park)","9031 Old Dixie Highway",0,1,N/A
394644,"August 2, 2015",Pennsylvania,"Ellwood City","Rolling Hills Farm Ln",0,1,N/A
386299,"August 2, 2015",Florida,"Fort Lauderdale (Davie)","7791 N.W. 34th St",0,1,N/A
387355,"August 2, 2015",Indiana,"Fort Wayne","3904 Raymond St.",0,2,N/A
387889,"August 2, 2015","New York","Schenectady (Rotterdam)","1287 MariahVille Rd",1,0,N/A
385620,"August 1, 2015",Texas,"Oglesby (Pecangrove)",N/A,1,0,N/A
386976,"August 1, 2015",Michigan,"Battle Creek","100 block of Graves Street",0,1,N/A
385611,"August 1, 2015",Florida,"West Palm Beach","4600 Congress Avenue",0,1,N/A
386935,"August 1, 2015",Colorado,"Colorado Springs","4400-block of East Pikes Peak Avenue",0,1,N/A
385808,"August 1, 2015",Florida,"Homestead (Princeton)","SW 267th St and SW 134th Ave",0,2,N/A
386077,"August 1, 2015",Texas,Houston,"1400 block of Sheffield Street",1,0,N/A
387368,"August 1, 2015","South Carolina",Bluffton,"Joe Hamilton Lane",0,1,N/A
386249,"August 1, 2015",Pennsylvania,Pittsburgh,"Westmoreland Avenue",0,1,N/A
385200,"July 31, 2015",Tennessee,Nashville,"1514 Hampton St",0,1,N/A
385217,"July 31, 2015",Kentucky,Hartford,"101 N Main St",0,1,N/A
387358,"July 31, 2015",Indiana,"Fort Wayne","1500 block of Northbrook Boulevard",0,1,N/A
385805,"July 31, 2015",Iowa,"Des Moines","2300 block of East 11th Street",0,1,N/A
384120,"July 30, 2015",Texas,Marietta,"27000 block of TX-77",0,1,N/A
384446,"July 30, 2015",Tennessee,Chattanooga,N/A,0,1,N/A
385530,"July 30, 2015",Illinois,Alton,"1 Saint Anthony’s Way",0,1,N/A
384406,"July 30, 2015",Kentucky,Louisville,"9700 block of Hudson Lane",1,0,N/A
384676,"July 30, 2015",Texas,Houston,"8442 Tavenor Lane",1,0,N/A
384748,"July 30, 2015",Florida,"Fort Lauderdale (Cooper City)","10000 41st Street",1,0,N/A
384271,"July 30, 2015",Arkansas,Searcy,"N Vinity Rd",0,1,N/A
384042,"July 30, 2015",Texas,Naples,"27000 block of Texas 77",0,1,N/A
389303,"July 30, 2015",Alabama,Birmingham,"5000 block of Avenue N",0,1,N/A
383795,"July 29, 2015","South Carolina",Duncan,"Sunny Ray Drive",0,1,N/A
384374,"July 29, 2015",Connecticut,Willimantic,N/A,0,1,N/A
383907,"July 29, 2015","District of Columbia",Washington,"600 block of 46th Place SE",1,0,N/A
383982,"July 28, 2015",Texas,Arlington,"6000 W Pioneer Pkwy",0,2,N/A
383553,"July 28, 2015","North Carolina",Bostic,"336 Ivan Trail",0,1,N/A
383331,"July 27, 2015",Colorado,Pueblo,"2100 block of E. 14th Street",1,0,N/A
383006,"July 27, 2015",Louisiana,"New Orleans","7500 block of Benson Street",0,1,N/A
383418,"July 27, 2015",Missouri,"Saint Louis","3700 block of Wisconsin",0,2,N/A
382324,"July 26, 2015","North Carolina",Fayetteville,"1960 Coliseum Dr",0,1,N/A
389392,"July 26, 2015",Georgia,Guyton,N/A,0,1,N/A
382050,"July 26, 2015",Missouri,Caruthersville,N/A,0,1,N/A
382062,"July 26, 2015","North Carolina",Newton,"2818 Rocky Ford Rd",1,0,N/A
382314,"July 26, 2015",Illinois,Hillside,"4400 Frontage Road",1,0,N/A
381363,"July 25, 2015",Ohio,Gallipolis,"Clay Lick Rd",0,1,N/A
382554,"July 25, 2015",Alabama,Gadsden,"1700 block of Meighan Boulevard",0,1,N/A
382613,"July 25, 2015",Virginia,Beaverdam,"20000 block of Beaverdam Road",0,1,N/A
382910,"July 25, 2015",Louisiana,"New Orleans","3100 block of General Meyer Avenue",0,1,N/A
382312,"July 25, 2015","New Mexico",Alamogordo,"200 block of Hamilton Ridge Road",0,1,N/A
380595,"July 24, 2015",Ohio,Tuscarawas,"4220 Alabama Ave SW",0,1,N/A
381057,"July 24, 2015",Texas,Galveston,"2200 block of 37th Street",0,1,N/A
382574,"July 24, 2015",Colorado,Durango,"317 Hillcrest Drive",0,0,N/A
382693,"July 24, 2015",Indiana,Seymour,"302 S. Commerce Drive",0,0,N/A
385477,"July 24, 2015",Arkansas,Jonesboro,"Co Rd 333",0,0,N/A
381867,"July 24, 2015",Kansas,Wichita,"700 block of South Hunter",0,1,N/A
381833,"July 24, 2015",Tennessee,Tullahoma,"Avondale Drive",0,1,N/A
381289,"July 24, 2015","North Dakota",Dickinson,"1700 block of Seventh Avenue Southwest",0,1,N/A
380538,"July 24, 2015",Arkansas,"Pine Bluff","500 block of East 28th Street",0,1,N/A
385198,"July 24, 2015",Georgia,Athens,"Fuller Road",0,1,N/A
379973,"July 23, 2015",Ohio,Lancaster,"River Valley Boulevard",0,0,N/A
380848,"July 23, 2015",Georgia,Conyers,"1076 South Main Street",1,0,N/A
380009,"July 23, 2015",Wisconsin,Madison,"300 block of Wyalusing Drive",0,1,N/A
380066,"July 23, 2015",Michigan,Elmira,"Tobias Rd",1,0,N/A
380407,"July 23, 2015",Oklahoma,Choctaw,"11100 block of E Draper Ave",0,1,N/A
381087,"July 23, 2015",Ohio,Waverly,"2733 Co Rd 41",0,1,N/A
380578,"July 23, 2015",Texas,Weslaco,"6th Street and Louisiana",0,1,N/A
380349,"July 23, 2015",Tennessee,Memphis,"3400 block of Elvis Presley Boulevard",0,1,N/A
390208,"July 22, 2015",Tennessee,Clarksville,N/A,0,1,N/A
435385,"July 22, 2015",Illinois,Urbana,"300 block of East Thomaspon Street",0,1,N/A
380736,"July 22, 2015",Kansas,Olathe,"600 block of East Welston Avenue",0,1,N/A
380649,"July 22, 2015","South Carolina",Orangeburg,"Quick and Monroe Street",0,1,N/A
379917,"July 22, 2015",Texas,"San Antonio","1000 block of Gevers Street",0,1,N/A
383318,"July 22, 2015",Kansas,Canton,N/A,0,1,N/A
379780,"July 22, 2015",Virginia,Portsmouth,"Columbia and Crawford",0,1,N/A
378967,"July 21, 2015",Alabama,Mobile,"Border Circle North",0,1,N/A
383702,"July 21, 2015",California,Rosemead,"3000 block of North State Street",0,1,N/A
378551,"July 21, 2015",Illinois,Springfield,"2800 block of South Grand Ave",0,1,N/A
382965,"July 21, 2015",California,Oakland,"2700 block of E.C. Reems Ct",1,0,N/A
378987,"July 21, 2015",Missouri,"Saint Louis","Walton Avenue",0,1,N/A
378194,"July 20, 2015",Connecticut,Manchester,"64 West Street",0,1,N/A
378136,"July 20, 2015",Wisconsin,"Plover (Buena Vista)",N/A,0,1,N/A
379440,"July 20, 2015",Wisconsin,Cassville,"11129 Saint Charles Rd",1,0,N/A
377633,"July 20, 2015",Texas,Dallas,N/A,1,0,N/A
378166,"July 20, 2015",Texas,Fresno,"1000 block of Cove Crest Trail",1,0,N/A
378079,"July 19, 2015",Kentucky,Covington,"1800 block of Eastern Avenue",0,1,N/A
377895,"July 19, 2015",Michigan,Detroit,"16300 block of West Chicago",0,1,N/A
379339,"July 19, 2015",Texas,Laredo,"2000 block of East Gustavus Street",0,1,N/A
379332,"July 19, 2015",Maryland,Hagerstown,"13000 block of Jones Road",0,1,N/A
385753,"July 19, 2015",Pennsylvania,Pittsburgh,"947  Fordham Ave",1,0,N/A
378148,"July 19, 2015",Maine,Greene,"347 US 202",0,1,N/A
377405,"July 18, 2015",Texas,Dallas,N/A,1,0,N/A
378800,"July 18, 2015",Missouri,Columbia,"6200 block of Eric Lane",0,1,N/A
382991,"July 18, 2015",Ohio,Columbus,"Robinwood Park",0,1,N/A
382781,"July 18, 2015","South Dakota","Sioux Falls","800 block of North Lewis Avenue",0,0,N/A
379200,"July 17, 2015",Michigan,Saginaw,"359 Vestry Dr",0,2,N/A
376752,"July 17, 2015",Oregon,Portland,"5600 block of Northeast Glisan Street",0,1,N/A
377238,"July 17, 2015",Michigan,Detroit,"18000 block of Prevost",0,1,N/A
376558,"July 17, 2015",Texas,Dallas,"1500 block of Harlendale Avenue",1,0,N/A
376038,"July 17, 2015",Georgia,Gainesville,"Dawsonville Highway",0,1,N/A
375982,"July 17, 2015",Ohio,Enon,"Cardinal Drive",1,0,N/A
376918,"July 17, 2015",Louisiana,Shreveport,"200 block of Prospect Street",1,0,N/A
376227,"July 16, 2015",Louisiana,"Bossier City","100 block of Wilbanks Street",0,2,N/A
374986,"July 16, 2015",Texas,"San Antonio","5400 block of War Cloud Drive",1,0,N/A
376351,"July 16, 2015",Pennsylvania,Philadelphia,"2200 block of N 17th St",0,1,N/A
375437,"July 15, 2015",Ohio,"Dayton (Trotwood)",N/A,0,1,N/A
377077,"July 15, 2015",Illinois,Aurora,N/A,0,2,N/A
375139,"July 15, 2015",Missouri,"Kansas City","3100 block of Spruce",1,0,N/A
375145,"July 15, 2015",Ohio,Salem,"6746 Salem Township Highway 103",1,0,N/A
374242,"July 14, 2015","South Carolina",Conway,"Second Avenue",0,1,N/A
375067,"July 14, 2015",Mississippi,Guntown,"County Road 397",0,1,N/A
374082,"July 13, 2015",Utah,Grantsville,N/A,0,1,N/A
373533,"July 13, 2015",Oklahoma,Hodgen,"Cedar Lake Road",0,1,N/A
373884,"July 13, 2015",Oklahoma,Hodgen,N/A,0,1,N/A
373650,"July 12, 2015",Texas,"Corpus Christi",N/A,0,1,N/A
373404,"July 12, 2015",California,Salinas,"1025 Monterey-Salinas Highway 68",0,1,N/A
373463,"July 12, 2015","West Virginia",Parkersburg,"1300 block of Dillaway Street",1,0,N/A
376113,"July 12, 2015",Connecticut,Berlin,"65 Division Street",1,0,N/A
373132,"July 12, 2015",Texas,Houston,"Blueash and Pennbright",0,1,N/A
373518,"July 11, 2015",Kansas,Derby,"Baltimore and Washington",0,1,N/A
372580,"July 10, 2015",Kansas,Lawrence,"6200 block of West 22nd Court",0,1,N/A
372925,"July 10, 2015",Florida,"West Palm Beach","Australian Avenue",0,1,N/A
